"TaxID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"32235","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Neviusia","Neviusia alabamensis"
"33118","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Nicandra","Nicandra physalodes"
"4090","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Nicotiana","Nicotiana glauca"
"118702","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Nicotiana","Nicotiana longiflora"
"274387","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Nierembergia","Nierembergia scoparia"
"51465","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Amaryllidaceae","Nothoscordum","Nothoscordum bivalve"
"1315754","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Amaryllidaceae","Nothoscordum","Nothoscordum x borbonicum"
"77113","Viridiplantae","Streptophyta","Magnoliopsida","Nymphaeales","Nymphaeaceae","Nuphar","Nuphar lutea"
"69914","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Plantaginaceae","Nuttallanthus","Nuttallanthus canadensis"
"309345","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Plantaginaceae","Nuttallanthus","Nuttallanthus texanus"
"105594","Viridiplantae","Streptophyta","Magnoliopsida","Nymphaeales","Nymphaeaceae","Nymphaea","Nymphaea mexicana"
"4419","Viridiplantae","Streptophyta","Magnoliopsida","Nymphaeales","Nymphaeaceae","Nymphaea","Nymphaea odorata"
"113207","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Menyanthaceae","Nymphoides","Nymphoides aquatica"
"435376","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Menyanthaceae","Nymphoides","Nymphoides cordata"
"561368","Viridiplantae","Streptophyta","Magnoliopsida","Cornales","Nyssaceae","Nyssa","Nyssa aquatica"
"2069408","Viridiplantae","Streptophyta","Magnoliopsida","Cornales","Nyssaceae","Nyssa","Nyssa sylvatica"
"16925","Viridiplantae","Streptophyta","Magnoliopsida","Cornales","Nyssaceae","Nyssa","Nyssa ogeche"
"4292","Viridiplantae","Streptophyta","Magnoliopsida","Cornales","Nyssaceae","Nyssa","Nyssa sylvatica"
"84913","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Gentianaceae","Obolaria","Obolaria virginica"
"1539883","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Oclemena","Oclemena acuminata"
"1620152","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Oclemena","Oclemena reticulata"
"3942","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera","Oenothera biennis"
"238273","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera","Oenothera curtiflora"
"260693","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera","Oenothera filipes"
"203951","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera","Oenothera fruticosa"
"260689","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera","Oenothera gaura"
"690537","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera","Oenothera humifusa"
"238288","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera","Oenothera laciniata"
"238289","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera","Oenothera linifolia"
"482601","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera","Oenothera nutans"
"690544","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera","Oenothera perennis"
"260688","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera","Oenothera simulans"
"260697","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera","Oenothera sinuosa"
"3953","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera","Oenothera speciosa"
"482603","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Onagraceae","Oenothera","Oenothera villosa"
"161088","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Oldenlandia","Oldenlandia boscii"
"43536","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Oldenlandia","Oldenlandia corymbosa"
"298697","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Edrastima","Edrastima uniflora"
"2138339","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Oligoneuron","Oligoneuron album"
"199521","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Solidago","Solidago rigida"
"3281","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Onocleaceae","Onoclea","Onoclea sensibilis"
"650326","Viridiplantae","Streptophyta","Magnoliopsida","Boraginales","Boraginaceae","Lithospermum","Lithospermum virginianum"
"208701","Viridiplantae","Streptophyta","Polypodiopsida","Ophioglossales","Ophioglossaceae","Ophioglossum","Ophioglossum crotalophoroides"
"13834","Viridiplantae","Streptophyta","Polypodiopsida","Ophioglossales","Ophioglossaceae","Ophioglossum","Ophioglossum engelmannii"
"208700","Viridiplantae","Streptophyta","Polypodiopsida","Ophioglossales","Ophioglossaceae","Ophioglossum","Ophioglossum nudicaule"
"37426","Viridiplantae","Streptophyta","Polypodiopsida","Ophioglossales","Ophioglossaceae","Ophioglossum","Ophioglossum petiolatum"
"49227","Viridiplantae","Streptophyta","Polypodiopsida","Ophioglossales","Ophioglossaceae","Ophioglossum","Ophioglossum vulgatum"
"158120","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Oplismenus","Oplismenus hirtellus"
"371859","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia ficus-indica"
"446152","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia humifusa"
"1041249","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia monacantha"
"1041258","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia pusilla"
"701516","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia stricta"
"1888378","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Orbexilum","Orbexilum lupinellus"
"458341","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Orbexilum","Orbexilum pedunculatum"
"458345","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Orbexilum","Orbexilum virgatum"
"81785","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Hyacinthaceae","Ornithogalum","Ornithogalum umbellatum"
"36748","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Orobanche","Orobanche minor"
"86095","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Aphyllon","Aphyllon uniflorum"
"78384","Viridiplantae","Streptophyta","Magnoliopsida","Alismatales","Araceae","Orontium","Orontium aquaticum"
"4530","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Oryza","Oryza sativa"
"126554","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Osmanthus","Osmanthus americanus"
"105909","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Osmorhiza","Osmorhiza claytonii"
"54830","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Osmorhiza","Osmorhiza longistylis"
"3284","Viridiplantae","Streptophyta","Polypodiopsida","Osmundales","Osmundaceae","Osmundastrum","Osmundastrum cinnamomeum"
"29589","Viridiplantae","Streptophyta","Polypodiopsida","Osmundales","Osmundaceae","Claytosmunda","Claytosmunda claytoniana"
"3285","Viridiplantae","Streptophyta","Polypodiopsida","Osmundales","Osmundaceae","Osmunda","Osmunda regalis"
"13622","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Betulaceae","Ostrya","Ostrya virginiana"
"212256","Viridiplantae","Streptophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis corniculata"
"519149","Viridiplantae","Streptophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis debilis"
"4035","Viridiplantae","Streptophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis dillenii"
"1539866","Viridiplantae","Streptophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis montana"
"519125","Viridiplantae","Streptophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis articulata"
"213833","Viridiplantae","Streptophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis stricta"
"446153","Viridiplantae","Streptophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis violacea"
"76484","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Cyperus","Cyperus blepharoleptos"
"95636","Viridiplantae","Streptophyta","Magnoliopsida","Ericales","Ericaceae","Oxydendrum","Oxydendrum arboreum"
"434741","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Tiedemannia","Tiedemannia canbyi"
"434742","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Tiedemannia","Tiedemannia filiformis"
"178701","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Oxypolis","Oxypolis rigidior"
"434744","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Apiaceae","Oxypolis","Oxypolis ternata"
"83909","Viridiplantae","Streptophyta","Magnoliopsida","Buxales","Buxaceae","Pachysandra","Pachysandra procumbens"
"942057","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Packera","Packera anonyma"
"98688","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Packera","Packera aurea"
"34220","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Packera","Packera glabella"
"3002938","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Packera","Packera millefolium"
"98700","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Packera","Packera obovata"
"34240","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Packera","Packera paupercula"
"34244","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Packera","Packera tomentosa"
"60087","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Paederia","Paederia foetida"
"1620154","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Palafoxia","Palafoxia integrifolia"
"44588","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Araliaceae","Panax","Panax quinquefolius"
"44683","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Araliaceae","Panax","Panax trifolius"
"206009","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Panicum","Panicum amarum"
"206010","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Coleataenia","Coleataenia anceps"
"206012","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Panicum","Panicum bergii"
"65986","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Panicum","Panicum bisulcatum"
"33109","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Panicum","Panicum capillare"
"29692","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Panicum","Panicum dichotomiflorum"
"888273","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Panicum","Panicum flexile"
"2071952","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Panicum","Panicum philadelphicum"
"1515717","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Hymenachne","Hymenachne hemitomon"
"4540","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Panicum","Panicum miliaceum"
"2071951","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Panicum","Panicum philadelphicum"
"158137","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Panicum","Panicum repens"
"220435","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Panicum","Panicum rigidulum"
"220444","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Coleataenia","Coleataenia tenera"
"220448","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Kellochloa","Kellochloa verrucosa"
"38727","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Panicum","Panicum virgatum"
"1620155","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Urticaceae","Parietaria","Parietaria floridana"
"194270","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Urticaceae","Parietaria","Parietaria pensylvanica"
"2590076","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Urticaceae","Parietaria","Parietaria praetermissa"
"58886","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Parkinsonia","Parkinsonia aculeata"
"1037460","Viridiplantae","Streptophyta","Magnoliopsida","Celastrales","Celastraceae","Parnassia","Parnassia asarifolia"
"431205","Viridiplantae","Streptophyta","Magnoliopsida","Celastrales","Celastraceae","Parnassia","Parnassia grandifolia"
"157623","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Paronychia","Paronychia americana"
"645209","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Paronychia","Paronychia argyrocoma"
"1137877","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Paronychia","Paronychia baldwinii"
"330176","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Paronychia","Paronychia canadensis"
"157621","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Paronychia","Paronychia fastigiata"
"1137883","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Paronychia","Paronychia herniarioides"
"1137886","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Paronychia","Paronychia patula"
"1137888","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Paronychia","Paronychia rugelii"
"2010359","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Parthenium","Parthenium auriculatum"
"183063","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Parthenium","Parthenium hysterophorus"
"1680479","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Parthenium","Parthenium integrifolium"
"3607","Viridiplantae","Streptophyta","Magnoliopsida","Vitales","Vitaceae","Parthenocissus","Parthenocissus quinquefolia"
"86023","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Pascopyrum","Pascopyrum smithii"
"2057701","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Setaria","Setaria geminata"
"313886","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum acuminatum"
"1424514","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum boscianum"
"158144","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum conspersum"
"313893","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum dilatatum"
"547423","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum distichum"
"1620156","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum floridanum"
"313898","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum intermedium"
"1620157","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum laeve"
"158146","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum malacophyllum"
"2841608","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum nicorae"
"147272","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum notatum"
"547447","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum plicatulum"
"1969272","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum praecox"
"1424547","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum pubiflorum"
"173849","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum scrobiculatum"
"547450","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum setaceum"
"313909","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum urvillei"
"158149","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum vaginatum"
"547455","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum virgatum"
"78168","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Passifloraceae","Passiflora","Passiflora edulis"
"159425","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Passifloraceae","Passiflora","Passiflora incarnata"
"330177","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Passifloraceae","Passiflora","Passiflora lutea"
"39353","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Paulowniaceae","Paulownia","Paulownia tomentosa"
"183278","Viridiplantae","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Pavonia","Pavonia hastata"
"169595","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Pectis","Pectis prostrata"
"1325716","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Pedicularis","Pedicularis canadensis"
"43175","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Orobanchaceae","Pedicularis","Pedicularis lanceolata"
"458358","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Pediomelum","Pediomelum canescens"
"458380","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Pediomelum","Pediomelum piedmontanum"
"458383","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Pediomelum","Pediomelum subacaule"
"414639","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Pteridaceae","Pellaea","Pellaea atropurpurea"
"1620158","Viridiplantae","Streptophyta","Magnoliopsida","Alismatales","Araceae","Peltandra","Peltandra sagittifolia"
